illuminance,smoke,size,distance,firm,power,band,quality,speed,hazard
169,21.516945267017164,1.3040621818242142,30.96719275013426,No,24,35.21151754140135,37.63795036274593,61,0
167,28.048486393857704,5.5323230335651274,22.081519951185633,Yes,66,39.487262320325655,26.819709646490743,40,1
168,8.267978763934318,8.450193390465099,41.74427019137558,No,25,20.160583580360154,77.29898676867529,57,0
205,21.517728916315395,5.924172554082592,21.604771409371395,Yes,73,39.517395083723514,131.13245662889767,43,1
162,15.484089761681474,11.508569971614714,23.748505526007094,Yes,22,36.75328299337666,141.80248304276714,58,1
110,19.82703429558713,3.9333623561613846,38.79087613295031,No,43,41.500946292866814,129.0413357208269,18,0
195,5.7502188916084735,5.016013638082416,20.22100872118322,No,24,36.1238736804737,78.23207730101026,22,0
110,17.249902828938154,13.725596192041497,12.484195778908177,No,30,20.53594725442651,16.430303627473446,56,1
114,9.179365543507616,12.494972767095922,23.128136573611826,No,41,34.976110060348844,61.71198888858826,40,0
211,29.65456580494664,8.724567745409825,18.549266971971168,No,36,42.07702419831984,71.69453945900797,15,0
186,0.4136558037180707,3.099690491836038,29.25629931266002,No,69,18.400083959649823,77.51092669113746,60,0
171,1.0232815610460522,6.507535212048994,36.34902430174379,No,14,23.412704844870298,51.809077912830624,28,0
133,6.682469519601715,6.092791605808147,24.115761589954403,No,39,43.51524924500519,137.155246776556,42,0
195,19.83698792259313,2.564516897475129,27.10435340780021,Yes,37,32.40333455088813,38.24295090558051,41,0
170,8.210015510432896,11.999834877047913,19.311452374471394,Yes,58,20.19268388364517,109.00111062506396,16,0
101,2.594543443003252,13.647882160415481,22.86314834499869,No,39,33.59838305462108,38.614504200369936,32,0
187,27.179966265140145,5.826697093638691,27.350665510076176,No,21,43.19692346863278,10.834753268905619,19,0
124,20.680344124171622,11.067200344835344,7.157243347357104,No,34,17.87361584075988,66.89224988593793,53,1
122,13.677817540246448,1.3970512020762107,11.280103287490654,No,22,33.8967699629822,27.91098589168563,42,0
167,15.018022571274505,4.068044680342684,35.13474656601774,No,27,27.829972576636386,63.82161037328255,40,0
156,5.046186575593476,12.378976985821497,22.306121713292583,No,46,24.913094515313723,37.217274848745305,17,0
146,0.7045595077018884,7.780813927664541,6.941508674808026,Yes,72,40.96368866975618,139.94010119662937,20,0
173,30.81348453989065,3.957092186494801,36.09267828549307,No,47,35.77614194032034,28.015310300413812,44,1
132,8.165246682564888,8.961013065324492,14.181986394301966,Yes,75,26.24053327211113,7.6649183095537206,20,1
214,26.243941918059804,9.998994164583497,35.2661444401174,Yes,25,45.81391641744548,72.1760179119936,49,1
158,0.763116731314982,10.983770558295928,35.15713373470447,Yes,16,26.561642618092307,4.530655573043205,41,0
118,9.045102079251608,5.9559220014874885,33.882989546443234,Yes,19,28.569213254354235,1.8700809322233474,54,0
179,0.6748471456282102,10.420930394198075,22.50071328281051,No,27,20.468034105899097,125.58954252075895,47,0
155,5.70664808992469,10.522221164992548,37.41171978436089,No,68,16.4475686351991,135.20945080677498,28,0
166,0.07751880139725893,12.563276559248589,15.696263130794575,Yes,31,24.920324123125695,75.9898903563232,34,0
176,28.118441051969732,8.749460398395874,20.146963051651312,Yes,30,30.102173961812355,101.20597447614632,30,1
114,18.268420199466146,1.547695362277608,24.694972037170082,Yes,60,41.824319259835804,8.931892555795791,50,1
198,10.949282834490635,12.881516891425797,36.1763420666696,Yes,59,33.513159197147885,26.346294488741247,41,1
154,3.300417224534528,9.114530233941457,22.985797935430632,Yes,64,37.6695573563477,125.37178601642864,63,1
193,3.5726965360515837,8.816917131308236,7.82104047878183,No,51,15.189883684092283,106.9718326031277,18,0
121,14.965652298509085,12.376896591794148,27.878014623457105,No,62,37.61472575956668,142.9235184743271,35,1
212,16.748865610110627,10.999523924167077,37.552278456372434,Yes,25,23.84888885762463,137.1499351007794,38,1
208,21.04717522104108,9.576851686911283,42.019650010632354,No,74,44.3961366299407,75.3660847222125,35,1
175,3.3402202055431496,15.134922891816169,27.39014940657767,No,51,19.03458574462596,126.50873380726244,28,0
181,28.555733895309093,4.949354153309716,8.468273499594929,No,34,42.79149902310216,71.82628834440854,26,0
127,8.375757217589564,14.796200524317385,32.58451656412565,No,43,19.429333255386517,22.6333915125414,25,0
107,7.847876038705875,12.342101534349428,9.077852334877225,Yes,44,18.35316805111441,101.4952414467132,18,0
104,23.22950147583132,12.314851172552812,11.81876260160827,No,56,22.67976407362822,101.95393147921207,21,1
213,24.321350369256525,14.71049326206827,22.52793113934346,Yes,38,44.117972217822775,34.14821274168771,62,1
107,28.190790355864337,9.03984771195559,22.604153675110048,Yes,59,15.023821597952525,35.42590486699615,45,1
151,24.329965523833074,10.597206640717369,41.607090821266496,No,40,34.498414805933976,51.511027874018595,36,1
141,22.893559087714294,9.220506464524805,26.34813784212959,Yes,35,26.581849717017242,132.3957261355735,31,1
181,11.099504420690808,8.642555683597918,27.909538880669054,No,44,27.352360321324994,20.071540005687506,45,0
159,1.1273983254864774,5.351144617108698,35.61955149977909,No,52,34.95241858240717,107.81425170158298,20,0
183,17.872297362004826,12.011444604913104,24.878699035324004,Yes,23,31.54608531096418,118.61075371040243,54,1
140,21.809111775606272,10.8044450247687,20.12462412109143,No,27,17.209291477096347,44.148046552880984,61,1
162,4.892134681525823,10.966155698519211,8.850550058008263,Yes,49,19.602836721585227,78.39476911558936,23,0
127,29.10220140318989,7.567525684460978,17.258068051312144,Yes,62,15.752247211233955,83.75065304489578,35,1
113,23.889277401273166,5.479978091673813,38.5460693692955,No,55,16.807598324142322,52.6539021917649,28,0
166,28.443982968261263,1.3678679907076001,31.72743146131596,No,59,37.87508609626028,32.40442552110033,25,0
128,27.58643943471161,3.8038668424494966,38.67390137422051,No,13,44.08289495754093,141.33701807742614,61,0
212,24.107421921568655,6.815727405987941,14.889885578112269,Yes,56,30.708798060288963,129.08545119154894,42,1
160,29.53437786331756,10.081674123359013,41.46615925632326,Yes,21,36.40132474517721,136.70764971164974,55,1
217,15.464780736636337,7.194166340272533,22.956220244622983,Yes,46,46.15098061460871,25.14208059587856,43,1
142,2.6672715491191594,6.885744913318614,37.42819970667396,Yes,30,17.494192086465244,135.4579038137167,15,0
147,0.9028009856718479,5.590831494019648,28.75047142732739,No,62,30.549257612839156,39.52756900409238,49,0
150,18.45483376846508,3.7159619801154005,30.83693265930919,Yes,47,44.88249632874614,114.98819643811838,25,0
205,28.94943103249041,3.8269904540078996,34.13178985825272,Yes,43,25.984895031625967,77.24562721019322,32,1
143,29.030721619891175,9.398340751452583,32.3844453436094,No,18,34.53754055701968,146.50704146852016,32,0
199,22.60149524825749,10.129273843981439,28.594418256027218,Yes,14,24.037168024067235,137.95918747845212,62,1
104,30.083829089965118,2.794150972772866,40.40671250881987,Yes,32,32.91568393758535,65.2040970901906,17,0
157,30.49508938002665,1.8741990266704516,29.101637997073723,No,51,43.1188547901982,143.83645439941003,20,0
177,10.356671972564985,12.519229967993432,36.72332140886397,No,25,41.04198310429946,9.810853552880355,45,0
158,17.958142122209686,2.445229733342692,41.84025629283597,Yes,57,37.07399446376961,21.99955288718408,58,1
104,7.924058223440447,4.829743886148126,41.44859110327784,No,63,29.29094518220495,1.5257043032054864,39,0
121,10.733776618899144,8.844579162518917,36.64991047082126,No,42,33.08051809387899,35.11501917259967,19,0
104,22.97421847575207,4.362252065504313,21.69563176217654,Yes,64,38.438577742048096,21.670975230942783,22,1
164,5.137889192961821,5.615499881918863,16.95446342341119,Yes,52,40.10791722526915,78.54563140304828,31,0
215,7.7890951259429615,14.094773254806098,25.763005736433826,Yes,14,15.607571722977728,86.23837949584605,50,1
201,3.531442082358261,2.6515614026409793,36.42349193455005,Yes,53,34.36803662123597,26.641509907478152,29,0
197,10.109549137789672,13.367478215342397,10.866553916806403,Yes,59,36.33341423210145,13.20932668098476,30,1
195,5.402741288036682,15.325412318727299,14.029342238106345,No,26,16.363725559081004,92.42376401946179,58,1
120,14.170569472709538,2.0980249177665335,41.82399506805522,Yes,31,17.80804962129129,5.027693484333617,59,1
170,5.548791880143834,5.553553846550271,34.84811000842434,No,70,29.1110930417014,12.3853022886883,19,0
159,5.660015619789281,11.702378499346276,40.3016679425745,Yes,70,23.459794021501867,78.53554203052268,32,1
167,8.169685553932423,1.095989637507478,6.995142917500668,No,54,44.35603230969207,10.171798145042708,60,0
217,7.079482638782498,4.314502868281964,22.35531413139545,No,13,44.388627355401994,25.030891229943865,61,0
139,28.401144472124507,3.9579892519684945,30.79299133533337,Yes,20,18.578622218193487,30.82909743632365,24,0
135,8.850924831273216,9.656245372931583,19.03393705526492,Yes,16,19.78559306698289,9.408731662766595,29,0
117,24.275776276892806,9.550383700508196,33.50037885742586,Yes,77,36.20305520472955,21.7954828377381,25,1
129,21.971880260670584,5.308731407446631,34.21682284236649,Yes,73,16.501821592960457,61.60893630292612,60,1
137,30.113681150758993,1.0389555908328034,20.84506223397991,No,29,18.437787764919666,9.87909405019685,60,1
207,13.07941053918607,9.678440356089434,29.910941701700708,Yes,14,19.901624807238854,128.12589193762446,46,0
122,17.404002018407137,13.631269206907495,13.437725696518399,Yes,63,23.47401941655437,29.514902988612782,60,1
107,17.748325711661508,4.647021707400615,36.060255189076884,No,15,24.91104234102238,88.5572817420322,33,0
179,11.252992289893541,11.86801500207609,23.089860681282367,Yes,66,15.564098557930976,133.75780752033336,50,1
213,22.67331120012881,6.20014130454188,18.795917244519465,No,44,26.353768848028523,134.98507300107218,27,0
145,5.394508189462569,14.578861217501151,28.518079102096053,No,51,15.886836695979758,136.79584247856275,45,1
177,1.111078306498002,13.28168019822271,35.552936439806736,Yes,15,39.19583780116001,29.507258191004325,57,1
202,5.701460883401483,9.213797713257522,35.875595054742696,No,22,20.704325310653537,13.224549776757629,39,0
107,7.187847086811203,14.658413519788123,15.773665754386723,Yes,30,15.43654523727889,74.77999167591572,61,1
178,18.588832836107095,7.306489141809283,11.021221584593283,No,51,15.085025464278988,48.5660969050274,36,0
146,13.241163070922381,13.797616530754587,10.907461443660015,Yes,41,44.39331130660128,144.36322884465145,54,1
134,1.010630886433208,3.025771506821831,15.94255695053852,Yes,73,25.419245745217772,50.57069591793286,63,1
195,30.097075567280154,7.568879658990724,26.54082331874705,No,20,18.63094515311065,15.44697386371629,43,1
122,30.323226315418722,14.193326047292958,30.86646163753288,Yes,65,19.449307331342958,46.1992399417275,23,1
142,9.613518772522765,10.916117646158138,23.22425697563611,Yes,74,45.56475433975957,72.90022253250089,19,1
164,16.027725232584967,12.804575949956288,36.61205215679419,No,68,35.44865732969247,0.5667186037474968,18,0
157,13.226419222048095,7.130048489952717,7.517858789673018,No,70,34.79627931628164,81.426650794119,27,0
139,8.390635806310925,3.8337444608553053,18.694613366063983,Yes,55,18.0443508479891,24.374821941453927,48,1
171,1.1140438369746735,9.65752226258118,40.41649801578865,Yes,19,15.003276273542575,23.16924108440784,58,0
124,19.499839456981412,5.101635691323564,22.80638831231839,No,55,30.45011617522026,63.79612964188451,16,0
157,2.361877679710297,11.39362425224762,11.176436984958217,Yes,51,35.118825873854604,36.334825048521466,41,1
151,9.661551600773823,13.433335317250775,14.910114702189736,Yes,28,17.89603744791466,28.594457092790467,40,1
136,20.461486130303193,5.361039339807469,34.31213178310514,Yes,21,46.135668886030786,7.2019827622991395,45,0
121,8.47394178119254,8.321704795621313,8.067173015798009,No,47,21.505212125213447,53.860074655532266,30,0
216,30.180045715187994,6.7013528239083335,15.70228034322604,No,35,15.494447571996396,37.786069072730605,52,1
113,17.380349676252795,12.735397701567171,38.9218986581862,No,76,38.89638313353681,143.85251675861755,59,1
214,18.578946069965173,2.275779572720742,24.728844186504624,No,36,33.07216507930586,65.51617008268116,42,0
141,21.385124766574354,14.066263175328956,31.69179183810465,Yes,37,23.515019239694848,19.668817971979667,50,1
156,1.7441977294958095,14.293621560534573,27.09867583252126,No,75,39.2809133833414,78.75390308239713,45,1
132,7.811425242877103,6.397086576289455,9.548316138744175,Yes,77,36.82967044696812,29.646741390455034,32,1
215,18.820504328069436,12.93622444200142,19.47561389448878,Yes,42,21.875027605358262,73.41435474013728,55,1
171,9.04047351020006,14.552906564312131,17.43093337423161,Yes,72,16.687250410096684,18.6980316744821,42,1
210,16.03934373662301,8.326440755151308,9.015156601543204,No,31,17.64692941750945,77.83924739897779,47,0
142,16.824725405565367,14.023954503873158,10.121895696352153,Yes,40,32.32838968959359,45.28148770218217,32,1
166,13.065403261296824,10.331507477134092,15.478998648506698,No,14,26.49767344550268,48.10224147984629,62,0
123,12.31690725865184,11.876548384532741,23.47015709207212,Yes,58,35.163324593463145,93.6103364711516,34,1
111,10.55047501829695,10.714743535297464,28.829057117926297,No,74,36.76732987459995,23.33007083756066,21,0
162,29.4099925506301,8.765322658369024,28.51419095979839,Yes,33,43.21414930888287,39.52472833667199,21,1
157,7.803075075178002,7.154724463795251,18.561020886992733,Yes,52,29.33366943478422,115.4786713186681,59,1
194,24.993046867408825,10.439320308844717,42.28446787087696,Yes,31,35.378640477872736,27.29975736040013,23,1
196,3.174534761139499,4.283492301801967,13.68669986774415,No,22,25.497343951061083,75.97617210639136,28,0
207,5.861731804857234,13.697773243307651,42.09959120834158,Yes,68,16.956263522355883,51.629730613798394,21,1
168,3.330182209564946,10.198722656006103,27.22970430929636,No,65,41.531331601965476,108.97526952083642,63,1
171,22.44252682093232,1.67785580341665,8.465328911786775,Yes,52,25.260175902139252,14.591840885690752,33,1
202,27.775072206072807,2.106525693309795,32.19294914288739,No,35,23.81749186182097,1.7979113659979478,35,0
144,11.201323609818319,14.653907111891664,27.05984714196996,No,21,33.76047314511858,19.810536310141867,56,1
198,27.8394928872926,13.668656172849753,18.523045972579887,Yes,66,39.32039180481938,89.69630868462646,42,1
190,2.5643734642770317,8.352533217145965,18.133566946632214,No,72,21.88724727814009,28.700447356165455,16,0
172,9.029117678370708,11.213022829250395,38.46102544079036,No,13,39.02403552589535,143.753972367424,18,0
214,26.809720435420893,3.9367428364689854,40.51019318306793,No,76,30.496044733632182,55.98007688168071,30,1
145,5.646790695642035,1.6875022913695523,31.26965921222932,No,13,27.272698142711647,121.8967417888177,26,0
141,10.287703710271995,7.282397282530749,35.28922780234202,No,13,27.69071958561444,78.64430080214383,17,0
202,2.3840077540594984,1.233688435102662,14.494088542860876,Yes,30,19.913805045209557,95.76130036447898,38,0
182,10.525235666854435,5.473609691189139,40.643153085642815,No,75,25.96413960611533,29.478177257017986,44,1
136,14.840426195145138,5.595649399472217,7.486418931744729,No,20,21.34487403466321,100.29860436389308,50,0
153,7.5451276776709975,3.1075003091743527,12.155895234166657,Yes,53,41.64580167627827,147.12236439290507,29,0
171,9.933098516202742,4.259915574309899,9.941783690294793,No,57,37.3314397350149,139.36688184134667,47,0
189,13.137149113739666,8.422177572004053,22.34291593933243,No,37,44.35776076559866,140.0565476581821,25,0
162,0.2989851744658635,1.9273152175638137,19.381454868277885,No,25,22.902438759540882,144.82911645038868,20,0
143,23.60642855399029,3.373541383489268,33.062661736901596,Yes,18,38.84677972503128,48.736843414645215,38,0
185,18.66019172433324,12.293113321000497,29.26501712008666,Yes,21,43.8543729572981,114.78494627667129,33,1
153,23.50806809808565,13.656434708848531,20.20442798422207,No,23,31.620327965421556,36.75114124204984,28,0
164,19.15933237373196,10.881349593975608,34.087538609484504,Yes,43,21.922062843972363,65.55255619167147,19,1
123,13.442960328909157,14.510918677433526,37.59075472742962,No,56,38.35086243268066,14.06225231846591,55,1
174,25.511776671998888,1.4844632008216587,34.244453513336246,Yes,38,40.058343409790496,126.66378033806133,45,1
126,28.26744133279087,8.77366845227675,29.440330343190176,Yes,27,21.212954795160215,62.528999477573194,25,1
183,13.388045166960627,9.10324501861161,41.66290683625471,No,42,39.77762922968142,32.75628852859491,32,0
130,28.643219550702835,4.0582477618224075,15.019722884423611,No,44,44.48996020681379,90.08126375672607,33,0
179,5.408433955716743,4.621515469977778,17.001421794843445,No,22,28.64160607683756,69.9670708210409,38,0
178,13.180685367732227,3.4328324286076204,17.970805120018976,No,67,45.83863981497848,30.74982024536361,51,1
150,28.89374583468618,14.56493311470519,29.41103928824547,No,33,40.11551423890635,55.24025145698285,29,1
156,21.506543049323952,14.966643602404876,24.536411183706996,No,44,30.521508895074287,103.82968340192396,51,1
137,4.7910246840158015,1.326198132005847,39.12229925259795,No,28,35.07202524532899,115.22463932958004,38,0
143,14.185977559512603,13.476315782342889,27.53142508238205,No,59,22.2281212413025,60.768005158155965,19,0
109,3.90806306307721,4.575211155783142,28.776311367059876,Yes,51,31.36563170076964,109.27806994722336,62,1
164,28.42687296784553,14.803613430687967,39.786628004829225,No,61,40.41160029304621,43.83401289215275,26,1
140,7.589179007483102,4.558770885122024,30.00564375826145,No,14,30.619016998335688,114.51516232280757,29,0
151,9.019819575029281,4.472350598747381,33.95125850290673,Yes,34,26.959327066365624,111.51952286949184,20,0
120,4.057556957473651,11.15867466161567,14.117845966286426,Yes,43,28.801683135017868,136.13098202799932,33,0
209,19.06453969152991,11.244946373054551,30.89559653028845,Yes,76,18.11242031010046,70.39075559564452,37,1
177,22.15100510286074,13.26366492265585,13.767832543866891,No,19,39.53106057594059,65.42058564304624,52,1
166,24.405358389757556,8.951767662857145,11.93885327368843,No,54,36.05189867987646,93.64670893755662,17,0
153,13.968173778274888,8.990194689702845,21.194785441012655,No,66,21.28286726988813,50.24987607016617,39,1
143,7.140217874671379,6.76299068176759,37.1425938618772,No,62,37.4263408111093,50.34204254610527,20,0
173,10.573387526629451,9.774270961290634,33.062481195352426,No,26,28.985874509748506,68.32645681848088,39,0
206,13.638985035531753,6.138378990469256,31.110329463606604,No,72,46.54163261286614,98.08292839623148,16,0
165,28.300908170581167,1.0704961452360788,13.187710768424274,Yes,31,26.330966274578294,126.71357524989729,17,0
214,1.9556493138468263,1.8279292287131952,30.858864167553804,Yes,41,23.278571042945604,113.256673913515,51,0
202,19.222171785212918,14.96749979338751,39.30564549989372,Yes,57,15.699439077121397,51.15298619718638,62,1
141,9.870996245638555,13.736711453214713,32.247521526279385,Yes,64,25.53527815982058,125.25532655775967,63,1
137,2.1544779941704446,1.7694698340808086,23.81460752666913,No,54,15.810162311251432,67.18286581917826,22,0
139,30.334094166596515,3.2925900567032236,27.38814541926679,No,41,19.650795961804803,54.708964939837855,51,1
136,11.931340673633644,12.283300733695613,39.54615706056002,No,23,37.40638594979756,130.59428550339882,32,0
149,15.452468270299269,9.686632417718021,31.89921854864899,Yes,50,22.553749138133302,27.321315918698488,62,1
208,13.969159820643334,14.665024384938894,13.769936470347444,No,35,36.40393490249952,15.528677845972178,49,1
114,6.663856610251499,14.491736262222213,9.958401687642763,Yes,25,29.727560750533122,86.2833977026049,24,0
191,17.714513828512395,9.858017447915476,7.826364146876621,No,47,22.343434781133297,12.826529393327897,28,0
205,8.200763773579625,4.905182732638514,9.96046964829445,Yes,45,27.716245454670293,121.5696844155958,25,0
154,3.5964137267820426,13.85665865195668,33.461445291759276,No,46,18.654658814480186,38.7788927764573,49,1
156,26.889616401722332,7.735780616147169,42.20517478835824,No,60,33.47412627729886,57.2144608325677,51,1
149,9.124177800370827,4.290073477806978,30.780784775773895,Yes,43,23.42169416154166,122.2105134540945,51,1
140,13.162662522688633,6.994912657981631,22.66639587025983,No,27,16.04494834093307,92.65817640437345,28,0
181,15.664754926466768,8.300195477255329,35.56171432160791,Yes,75,25.393947412113775,84.01399219080805,63,1
155,25.217671291591355,6.277739656123595,17.979098025268065,No,44,45.76047401234064,0.41722511486709835,55,1
130,26.058763399204665,14.715773258638128,17.70687024612435,No,57,34.46885894868752,72.82389971840811,54,1
188,0.33185502297693176,9.745999525237863,12.006463152528323,No,62,24.751475640825483,74.47648974898611,19,0
191,10.871411994747952,9.01795613140015,37.982028720770636,No,13,26.340698921109066,70.33821938428122,51,0
176,19.96365774745068,7.036809683744092,24.844510296884266,No,52,39.68089669010225,24.919672022063427,24,0
194,27.42329271617033,5.796079542036432,17.63756860858383,No,73,40.616721907463926,5.486405851595365,42,1
170,14.197090998175335,7.572463645764682,19.935260431921215,No,27,37.25182614244106,56.851545479819585,26,0
177,1.2390911461773715,1.8183130900413542,38.822017696972885,No,63,28.00284542712886,38.11171286254367,16,0
211,7.036181700700945,7.100484871244017,8.90920828971926,No,50,20.873897906687507,128.66908242177874,41,0
128,20.985792856911036,13.431706817427946,37.3739421667995,No,15,41.33684520559491,86.47058627326676,61,1
150,10.477519441765411,7.2497535555133155,14.722256793487027,No,45,35.598440795369825,11.131591879001926,57,1
194,7.001265405068871,14.605808244461667,41.99864550325137,Yes,67,34.28689965361503,74.5098999381198,44,1
174,10.749797133646709,3.8097320072061724,13.324080545969478,No,59,46.096064584894904,106.71660550633227,60,1
202,15.225299521294332,13.631384914097366,14.490197435157068,Yes,72,44.85159329667194,52.29105877654867,54,1
209,20.441350045551076,3.174244924385412,16.842720259158433,No,61,17.490363752449145,93.49051922113135,45,1
192,20.93942708935774,10.05047472108262,10.323519576047001,No,43,38.69589614434841,122.20656363256516,20,0
107,5.918437189521561,13.743010016523428,17.089016258578564,Yes,32,36.05757427674337,114.47089735844614,15,0
153,20.165287255230798,3.580907315444194,27.7393336572111,No,13,40.69062571015505,66.4316282892745,27,0
112,13.265753902831538,7.535577511390324,21.886327291369877,No,53,31.018148121163126,2.870240232840118,39,0
145,21.196149363072326,15.286285940421367,40.16421339341977,No,36,40.41920040151908,119.00596327560527,31,1
188,5.283436467842888,10.118781293705421,21.51107267027035,Yes,22,24.167130345037574,64.92533648367063,50,0
118,24.165238941431543,7.48871845711454,16.562574590432305,No,62,15.668814041264614,89.66782240664817,59,1
195,13.2652390033213,3.12538069840468,24.965875655561753,No,47,44.14574042425803,126.79431590736641,39,0
106,0.3423834791707752,7.670169760686335,20.083386235775794,No,51,35.15994077261667,110.99138958969961,49,0
171,22.66042942765893,1.8156901866034514,35.03801616774521,No,51,28.685414560318158,117.0243110529904,24,0
111,15.176129953715703,1.83647572357645,37.19407870672572,Yes,37,22.766971348832726,93.80081670184718,46,0
129,3.716036292822379,9.4384599981869,40.53190885079429,Yes,68,36.95683988169411,100.66577706594587,38,1
117,2.6930745413288473,9.503650255529354,37.90609023532564,No,77,36.19319087912696,31.551747985048138,59,1
109,13.463129621943262,10.756698673653318,17.40918317149086,Yes,14,41.36913437318481,9.640181931429904,49,1
127,30.914688979973818,13.495991616227322,33.461511311249524,No,61,42.05781447409102,117.85251423271447,29,1
162,0.6471447543583772,13.857336929989014,14.92282766735664,No,52,21.412586435071017,39.55601526533288,63,1
111,0.10916677462738864,12.276112744101304,21.759361726295737,No,67,38.628080920745184,95.39692927783625,46,1
201,28.062343521020598,9.964416194055069,38.45765090175476,Yes,19,29.151471597185864,40.081587963920356,45,1
161,20.105471176347127,6.4039899509094,6.763230191170595,Yes,38,28.312373570182025,54.943535780943996,17,0
104,26.103258405175385,6.603996247929945,33.1187726639934,Yes,21,27.087702444478637,56.94386224732372,28,0
214,23.814003514588947,11.845207006721507,12.284138157833148,No,65,31.275423594323826,35.44558992108264,43,1
191,30.892744255865587,10.329247991531036,17.618022642916586,Yes,58,39.29299267140378,122.454090641164,42,1
141,16.097949560129283,1.7260180919145087,39.62392159750522,Yes,70,18.21312163021098,59.9956736778096,22,0
103,17.14843759820527,12.672711605287795,10.560260086032185,No,66,17.679627422200433,76.85131676493975,22,1
217,7.034251975953259,3.1614628315522184,21.229894402772842,Yes,68,31.39033464558455,109.3541942278898,51,1
144,25.637387286735077,9.812131065264545,17.33135161417526,Yes,21,42.74096793522392,37.49568320269773,22,0
183,20.192516143364617,14.44565686190376,40.49699721103489,No,31,25.90951125416958,26.52380166816253,51,1
118,13.2183993197795,4.868210103915276,15.835293706707754,No,44,31.737091751095015,60.28728153601124,43,0
199,28.785467928589668,3.9586646177724347,35.91083168159744,No,16,23.157046442253574,63.99356326563589,61,1
172,20.94003966510541,1.1451859458006104,36.18068655553743,No,16,33.87566520602683,140.36877772104813,30,0
179,7.853318759685851,10.28306525811154,12.898573477744739,No,41,17.380197277986166,114.83851941602775,24,0
205,25.632154021549713,0.9863408120659937,17.56919564886629,No,48,31.55642826720807,116.47649466664619,35,0
134,15.178164523600977,2.362451964218663,11.998518593442345,Yes,39,42.680620204138606,53.345119220813366,18,0
113,7.842552826999061,8.786379925417348,27.753630860540248,Yes,43,36.96014189922967,127.86325897987675,17,0
117,10.758285113608581,3.367308934860136,33.41147823803485,No,50,32.54714148339178,28.169300531089803,58,0
138,22.69755303949724,10.98375603527566,23.63613714950239,Yes,72,24.49778791801662,116.4260440060849,59,1
187,10.517897263945942,6.215229075004153,21.24952008839592,Yes,47,39.866110993990574,80.57772225024678,47,1
198,28.52902106677839,7.760046106810869,18.92741036833344,No,39,25.27814086196709,117.78420418409578,38,1
187,27.023169364996143,13.5429424773027,39.577366277742016,Yes,71,39.70859709873942,62.379259122146394,21,1
216,29.6515790700637,13.861263282741433,14.852799315434766,Yes,24,34.53990504301282,35.54674427989857,56,1
176,16.587378654661585,14.24267671856225,36.171629925520115,Yes,39,42.321161104090606,138.75806687039653,23,1
157,23.01769453433137,2.5924726991967217,6.758518944822215,No,47,20.29298735741464,43.35717608123678,15,0
179,25.909378791421016,6.972792885495753,15.032909195601192,Yes,52,22.774041877817908,17.189111524122698,39,1
124,30.755843610961648,2.631424226091557,25.83862283629412,No,64,27.43455349709954,114.67737483456014,32,1
169,8.547001782677762,2.3994396966225158,39.737415597565175,No,64,41.05088653033013,62.20150513688322,49,0
153,28.27619618261193,13.162003108794497,21.829071299511554,Yes,70,33.143661149573404,70.21457507358512,61,1
119,0.39300933290781687,12.218256692896349,20.31354074576275,Yes,69,29.926648628895734,39.30702467658984,36,1
208,17.8647126328144,12.354188592864919,31.93681248084919,No,47,16.69901740123165,34.15470191392782,19,0
213,27.12042554667715,8.848311862096987,29.525833712171398,Yes,64,27.35199004029257,86.91761005255792,40,1
174,8.21433330090772,2.3331091668081956,32.65457517650819,Yes,23,19.59212280438685,83.48179344601999,55,0
173,13.26270978805103,14.1466631001856,7.145290005191467,Yes,58,45.03293462254935,82.6527696716933,31,1
122,21.836090064193733,14.140133535197995,41.29382472295004,No,65,17.631415134369522,62.95113916228719,21,1
107,30.171333487029724,13.304660640605732,22.516276797633402,No,59,39.8064417356713,124.304885417789,47,1
104,10.969097933963193,7.629438942816941,26.640452066277042,Yes,48,38.610934807910766,80.34348795723662,34,0
210,28.231621161077076,1.254207339056955,24.97774255183063,Yes,26,39.870994326003014,83.98030350844748,49,1
163,4.101831159533333,10.903920435461403,14.090688949376485,Yes,57,15.373988542507488,37.34413328579633,46,1
169,19.62560786473445,2.3239369879566585,37.282735907519545,No,72,27.935323956333534,70.74214457309976,48,1
192,20.069366066078775,14.60872294175691,20.471773663315666,Yes,24,16.58251146504419,131.72873629270742,52,1
185,26.373589255334373,13.129515236055754,34.14711415913396,No,67,31.237306765851468,71.98852154103173,57,1
197,20.95106702050116,10.296418026520476,16.604801352089016,No,36,17.886816333441068,107.3013051725938,17,0
158,25.466177826251315,11.048323846859564,38.11714223512425,Yes,62,15.18412737278801,18.893494781261367,47,1
200,9.036207657791492,2.850746109484989,15.044167634929662,Yes,47,22.44875701614054,48.67692978321159,40,0
148,8.452276149295633,1.534297390428644,19.43658968009963,Yes,66,22.282034218511267,62.93694393390118,53,1
102,6.5815067069740625,10.196654885270291,19.300456798791277,Yes,14,21.929327058393348,67.38369800041356,27,0
155,20.83148774728258,8.071331443507644,15.186261463153011,No,26,29.743874237084576,114.64326711678322,58,1
191,8.687746435419145,7.674691539850734,7.043825516758036,No,57,39.158102992706404,142.81765884486165,50,1
156,19.280970067851804,14.126310976472105,17.931830771042286,Yes,31,27.313592689874753,127.70515195056439,20,1
